ポジション,選手,監督,日付,気温,湿度,主審,試合情報,チーム名
MF,中村　充孝,石井　正忠,2017/05/19,21.3,78%,東城　穣,"２０１７明治安田生命Ｊ１リーグ
								 第１２節第１日",鹿島アントラーズ
MF,前田　直輝,エリク　モンバエルツ,2017/05/20,28.5,45%,三上　正一郎,"２０１７明治安田生命Ｊ１リーグ
								 第１２節第２日",横浜Ｆ・マリノス
MF,齋藤　学,エリク　モンバエルツ,2017/05/20,28.5,45%,三上　正一郎,"２０１７明治安田生命Ｊ１リーグ
								 第１２節第２日",横浜Ｆ・マリノス
FW,伊藤　翔,エリク　モンバエルツ,2017/05/20,28.5,45%,三上　正一郎,"２０１７明治安田生命Ｊ１リーグ
								 第１２節第２日",横浜Ｆ・マリノス
GK,柴崎　貴広,ロティーナ,2017/05/17,20.1,48%,松尾　一,"２０１７明治安田生命Ｊ２リーグ
								 第１４節第１日",東京ヴェルディ
DF,井林　章,ロティーナ,2017/05/17,20.1,48%,松尾　一,"２０１７明治安田生命Ｊ２リーグ
								 第１４節第１日",東京ヴェルディ
DF,畠中　槙之輔,ロティーナ,2017/05/17,20.1,48%,松尾　一,"２０１７明治安田生命Ｊ２リーグ
								 第１４節第１日",東京ヴェルディ
DF,平　智広,ロティーナ,2017/05/17,20.1,48%,松尾　一,"２０１７明治安田生命Ｊ２リーグ
								 第１４節第１日",東京ヴェルディ
MF,安在　和樹,ロティーナ,2017/05/17,20.1,48%,松尾　一,"２０１７明治安田生命Ｊ２リーグ
								 第１４節第１日",東京ヴェルディ
MF,渡辺　皓太,ロティーナ,2017/05/17,20.1,48%,松尾　一,"２０１７明治安田生命Ｊ２リーグ
								 第１４節第１日",東京ヴェルディ
MF,内田　達也,ロティーナ,2017/05/17,20.1,48%,松尾　一,"２０１７明治安田生命Ｊ２リーグ
								 第１４節第１日",東京ヴェルディ
MF,安西　幸輝,ロティーナ,2017/05/17,20.1,48%,松尾　一,"２０１７明治安田生命Ｊ２リーグ
								 第１４節第１日",東京ヴェルディ
FW,アラン　ピニェイロ,ロティーナ,2017/05/17,20.1,48%,松尾　一,"２０１７明治安田生命Ｊ２リーグ
								 第１４節第１日",東京ヴェルディ
FW,高木　善朗,ロティーナ,2017/05/17,20.1,48%,松尾　一,"２０１７明治安田生命Ｊ２リーグ
								 第１４節第１日",東京ヴェルディ
FW,鈴木　優磨,石井　正忠,2017/05/19,21.3,78%,東城　穣,"２０１７明治安田生命Ｊ１リーグ
								 第１２節第１日",鹿島アントラーズ
FW,金森　健志,石井　正忠,2017/05/19,21.3,78%,東城　穣,"２０１７明治安田生命Ｊ１リーグ
								 第１２節第１日",鹿島アントラーズ
GK,飯倉　大樹,エリク　モンバエルツ,2017/05/20,28.5,45%,三上　正一郎,"２０１７明治安田生命Ｊ１リーグ
								 第１２節第２日",横浜Ｆ・マリノス
DF,松原　健,エリク　モンバエルツ,2017/05/20,28.5,45%,三上　正一郎,"２０１７明治安田生命Ｊ１リーグ
								 第１２節第２日",横浜Ｆ・マリノス
DF,中澤　佑二,エリク　モンバエルツ,2017/05/20,28.5,45%,三上　正一郎,"２０１７明治安田生命Ｊ１リーグ
								 第１２節第２日",横浜Ｆ・マリノス
DF,ミロシュ　デゲネク,エリク　モンバエルツ,2017/05/20,28.5,45%,三上　正一郎,"２０１７明治安田生命Ｊ１リーグ
								 第１２節第２日",横浜Ｆ・マリノス
DF,金井　貢史,エリク　モンバエルツ,2017/05/20,28.5,45%,三上　正一郎,"２０１７明治安田生命Ｊ１リーグ
								 第１２節第２日",横浜Ｆ・マリノス
MF,喜田　拓也,エリク　モンバエルツ,2017/05/20,28.5,45%,三上　正一郎,"２０１７明治安田生命Ｊ１リーグ
								 第１２節第２日",横浜Ｆ・マリノス
MF,天野　純,エリク　モンバエルツ,2017/05/20,28.5,45%,三上　正一郎,"２０１７明治安田生命Ｊ１リーグ
								 第１２節第２日",横浜Ｆ・マリノス
MF,マルティノス,エリク　モンバエルツ,2017/05/20,28.5,45%,三上　正一郎,"２０１７明治安田生命Ｊ１リーグ
								 第１２節第２日",横浜Ｆ・マリノス
MF,野口　航,森下　仁之,2018/05/20,21.3,40%,植松　健太朗,"２０１８明治安田生命Ｊ３リーグ
								 第１１節第２日",ギラヴァンツ北九州
MF,加藤　弘堅,森下　仁之,2018/05/20,21.3,40%,植松　健太朗,"２０１８明治安田生命Ｊ３リーグ
								 第１１節第２日",ギラヴァンツ北九州
MF,藤原　奏哉,森下　仁之,2018/05/20,21.3,40%,植松　健太朗,"２０１８明治安田生命Ｊ３リーグ
								 第１１節第２日",ギラヴァンツ北九州
FW,平井　将生,森下　仁之,2018/05/20,21.3,40%,植松　健太朗,"２０１８明治安田生命Ｊ３リーグ
								 第１１節第２日",ギラヴァンツ北九州
FW,前田　央樹,森下　仁之,2018/05/20,21.3,40%,植松　健太朗,"２０１８明治安田生命Ｊ３リーグ
								 第１１節第２日",ギラヴァンツ北九州
FW,ディエゴ　オリヴェイラ,長谷川　健太,2019/06/15,17.8,90%,家本　政明,"２０１９明治安田生命Ｊ１リーグ
								 第１５節第２日",ＦＣ東京
GK,カミンスキー,名波　浩,2019/06/15,22.0,66%,東城　穣,"２０１９明治安田生命Ｊ１リーグ
								 第１５節第２日",ジュビロ磐田
DF,大井　健太郎,名波　浩,2019/06/15,22.0,66%,東城　穣,"２０１９明治安田生命Ｊ１リーグ
								 第１５節第２日",ジュビロ磐田
DF,小川　大貴,名波　浩,2019/06/15,22.0,66%,東城　穣,"２０１９明治安田生命Ｊ１リーグ
								 第１５節第２日",ジュビロ磐田
DF,森下　俊,名波　浩,2019/06/15,22.0,66%,東城　穣,"２０１９明治安田生命Ｊ１リーグ
								 第１５節第２日",ジュビロ磐田
DF,高橋　祥平,名波　浩,2019/06/15,22.0,66%,東城　穣,"２０１９明治安田生命Ｊ１リーグ
								 第１５節第２日",ジュビロ磐田
MF,田口　泰士,名波　浩,2019/06/15,22.0,66%,東城　穣,"２０１９明治安田生命Ｊ１リーグ
								 第１５節第２日",ジュビロ磐田
MF,松本　昌也,名波　浩,2019/06/15,22.0,66%,東城　穣,"２０１９明治安田生命Ｊ１リーグ
								 第１５節第２日",ジュビロ磐田
MF,アダイウトン,名波　浩,2019/06/15,22.0,66%,東城　穣,"２０１９明治安田生命Ｊ１リーグ
								 第１５節第２日",ジュビロ磐田
MF,山田　大記,名波　浩,2019/06/15,22.0,66%,東城　穣,"２０１９明治安田生命Ｊ１リーグ
								 第１５節第２日",ジュビロ磐田
GK,岡本　昌弘,川井　健太,2018/05/20,22.4,52%,西山　貴生,"２０１８明治安田生命Ｊ２リーグ
								 第１５節第３日",愛媛ＦＣ
DF,小池　純輝,川井　健太,2018/05/20,22.4,52%,西山　貴生,"２０１８明治安田生命Ｊ２リーグ
								 第１５節第３日",愛媛ＦＣ
DF,玉林　睦実,川井　健太,2018/05/20,22.4,52%,西山　貴生,"２０１８明治安田生命Ｊ２リーグ
								 第１５節第３日",愛媛ＦＣ
DF,西岡　大輝,川井　健太,2018/05/20,22.4,52%,西山　貴生,"２０１８明治安田生命Ｊ２リーグ
								 第１５節第３日",愛媛ＦＣ
DF,山﨑　浩介,川井　健太,2018/05/20,22.4,52%,西山　貴生,"２０１８明治安田生命Ｊ２リーグ
								 第１５節第３日",愛媛ＦＣ
DF,前野　貴徳,川井　健太,2018/05/20,22.4,52%,西山　貴生,"２０１８明治安田生命Ｊ２リーグ
								 第１５節第３日",愛媛ＦＣ
MF,田中　裕人,川井　健太,2018/05/20,22.4,52%,西山　貴生,"２０１８明治安田生命Ｊ２リーグ
								 第１５節第３日",愛媛ＦＣ
MF,野澤　英之,川井　健太,2018/05/20,22.4,52%,西山　貴生,"２０１８明治安田生命Ｊ２リーグ
								 第１５節第３日",愛媛ＦＣ
FW,丹羽　詩温,川井　健太,2018/05/20,22.4,52%,西山　貴生,"２０１８明治安田生命Ｊ２リーグ
								 第１５節第３日",愛媛ＦＣ
FW,西田　剛,川井　健太,2018/05/20,22.4,52%,西山　貴生,"２０１８明治安田生命Ｊ２リーグ
								 第１５節第３日",愛媛ＦＣ
FW,永井　龍,反町　康治,2019/06/15,15.5,86%,井上　知大,"２０１９明治安田生命Ｊ１リーグ
								 第１５節第２日",松本山雅ＦＣ
FW,レアンドロ　ペレイラ,反町　康治,2019/06/15,15.5,86%,井上　知大,"２０１９明治安田生命Ｊ１リーグ
								 第１５節第２日",松本山雅ＦＣ
FW,杉本　太郎,反町　康治,2019/06/15,15.5,86%,井上　知大,"２０１９明治安田生命Ｊ１リーグ
								 第１５節第２日",松本山雅ＦＣ
GK,西川　周作,大槻　毅,2019/06/15,19.2,81%,小屋　幸栄,"２０１９明治安田生命Ｊ１リーグ
								 第１５節第２日",浦和レッズ
DF,岩武　克弥,大槻　毅,2019/06/15,19.2,81%,小屋　幸栄,"２０１９明治安田生命Ｊ１リーグ
								 第１５節第２日",浦和レッズ
DF,岩波　拓也,大槻　毅,2019/06/15,19.2,81%,小屋　幸栄,"２０１９明治安田生命Ｊ１リーグ
								 第１５節第２日",浦和レッズ
DF,マウリシオ,大槻　毅,2019/06/15,19.2,81%,小屋　幸栄,"２０１９明治安田生命Ｊ１リーグ
								 第１５節第２日",浦和レッズ
DF,槙野　智章,大槻　毅,2019/06/15,19.2,81%,小屋　幸栄,"２０１９明治安田生命Ｊ１リーグ
								 第１５節第２日",浦和レッズ
MF,アンドリュー　ナバウト,大槻　毅,2019/06/15,19.2,81%,小屋　幸栄,"２０１９明治安田生命Ｊ１リーグ
								 第１５節第２日",浦和レッズ
MF,柴戸　海,大槻　毅,2019/06/15,19.2,81%,小屋　幸栄,"２０１９明治安田生命Ｊ１リーグ
								 第１５節第２日",浦和レッズ
MF,砂森　和也,吉田　謙,2018/05/20,21.6,32%,酒井　達矢,"２０１８明治安田生命Ｊ３リーグ
								 第１１節第２日",アスルクラロ沼津
MF,前澤　甲気,吉田　謙,2018/05/20,21.6,32%,酒井　達矢,"２０１８明治安田生命Ｊ３リーグ
								 第１１節第２日",アスルクラロ沼津
FW,畑　潤基,吉田　謙,2018/05/20,21.6,32%,酒井　達矢,"２０１８明治安田生命Ｊ３リーグ
								 第１１節第２日",アスルクラロ沼津
GK,中島　宏海,菊池　利三,2018/05/20,21.7,45%,辛島　宗烈,"２０１８明治安田生命Ｊ３リーグ
								 第１１節第２日",グルージャ盛岡
DF,太田　賢吾,菊池　利三,2018/05/20,21.7,45%,辛島　宗烈,"２０１８明治安田生命Ｊ３リーグ
								 第１１節第２日",グルージャ盛岡
DF,福田　友也,菊池　利三,2018/05/20,21.7,45%,辛島　宗烈,"２０１８明治安田生命Ｊ３リーグ
								 第１１節第２日",グルージャ盛岡
DF,稲森　克尚,菊池　利三,2018/05/20,21.7,45%,辛島　宗烈,"２０１８明治安田生命Ｊ３リーグ
								 第１１節第２日",グルージャ盛岡
DF,久保　海都,菊池　利三,2018/05/20,21.7,45%,辛島　宗烈,"２０１８明治安田生命Ｊ３リーグ
								 第１１節第２日",グルージャ盛岡
MF,谷村　憲一,菊池　利三,2018/05/20,21.7,45%,辛島　宗烈,"２０１８明治安田生命Ｊ３リーグ
								 第１１節第２日",グルージャ盛岡
MF,小谷　光毅,菊池　利三,2018/05/20,21.7,45%,辛島　宗烈,"２０１８明治安田生命Ｊ３リーグ
								 第１１節第２日",グルージャ盛岡
MF,青木　拓矢,大槻　毅,2019/06/15,19.2,81%,小屋　幸栄,"２０１９明治安田生命Ｊ１リーグ
								 第１５節第２日",浦和レッズ
MF,宇賀神　友弥,大槻　毅,2019/06/15,19.2,81%,小屋　幸栄,"２０１９明治安田生命Ｊ１リーグ
								 第１５節第２日",浦和レッズ
FW,興梠　慎三,大槻　毅,2019/06/15,19.2,81%,小屋　幸栄,"２０１９明治安田生命Ｊ１リーグ
								 第１５節第２日",浦和レッズ
FW,武藤　雄樹,大槻　毅,2019/06/15,19.2,81%,小屋　幸栄,"２０１９明治安田生命Ｊ１リーグ
								 第１５節第２日",浦和レッズ
MF,河津　良一,菊池　利三,2018/05/20,21.7,45%,辛島　宗烈,"２０１８明治安田生命Ｊ３リーグ
								 第１１節第２日",グルージャ盛岡
MF,白石　智之,菊池　利三,2018/05/20,21.7,45%,辛島　宗烈,"２０１８明治安田生命Ｊ３リーグ
								 第１１節第２日",グルージャ盛岡
FW,梅内　和磨,菊池　利三,2018/05/20,21.7,45%,辛島　宗烈,"２０１８明治安田生命Ｊ３リーグ
								 第１１節第２日",グルージャ盛岡
FW,高柳　昂平,菊池　利三,2018/05/20,21.7,45%,辛島　宗烈,"２０１８明治安田生命Ｊ３リーグ
								 第１１節第２日",グルージャ盛岡
GK,山岸　範宏,森下　仁之,2018/05/20,21.3,40%,植松　健太朗,"２０１８明治安田生命Ｊ３リーグ
								 第１１節第２日",ギラヴァンツ北九州
DF,川上　竜,森下　仁之,2018/05/20,21.3,40%,植松　健太朗,"２０１８明治安田生命Ｊ３リーグ
								 第１１節第２日",ギラヴァンツ北九州
DF,福田　俊介,森下　仁之,2018/05/20,21.3,40%,植松　健太朗,"２０１８明治安田生命Ｊ３リーグ
								 第１１節第２日",ギラヴァンツ北九州
DF,川島　將,森下　仁之,2018/05/20,21.3,40%,植松　健太朗,"２０１８明治安田生命Ｊ３リーグ
								 第１１節第２日",ギラヴァンツ北九州
MF,福森　健太,森下　仁之,2018/05/20,21.3,40%,植松　健太朗,"２０１８明治安田生命Ｊ３リーグ
								 第１１節第２日",ギラヴァンツ北九州
MF,井上　翔太,森下　仁之,2018/05/20,21.3,40%,植松　健太朗,"２０１８明治安田生命Ｊ３リーグ
								 第１１節第２日",ギラヴァンツ北九州
MF,山本　康裕,名波　浩,2019/06/15,22.0,66%,東城　穣,"２０１９明治安田生命Ｊ１リーグ
								 第１５節第２日",ジュビロ磐田
FW,中山　仁斗,名波　浩,2019/06/15,22.0,66%,東城　穣,"２０１９明治安田生命Ｊ１リーグ
								 第１５節第２日",ジュビロ磐田
GK,守田　達弥,反町　康治,2019/06/15,15.5,86%,井上　知大,"２０１９明治安田生命Ｊ１リーグ
								 第１５節第２日",松本山雅ＦＣ
DF,今井　智基,反町　康治,2019/06/15,15.5,86%,井上　知大,"２０１９明治安田生命Ｊ１リーグ
								 第１５節第２日",松本山雅ＦＣ
DF,飯田　真輝,反町　康治,2019/06/15,15.5,86%,井上　知大,"２０１９明治安田生命Ｊ１リーグ
								 第１５節第２日",松本山雅ＦＣ
DF,橋内　優也,反町　康治,2019/06/15,15.5,86%,井上　知大,"２０１９明治安田生命Ｊ１リーグ
								 第１５節第２日",松本山雅ＦＣ
MF,田中　隼磨,反町　康治,2019/06/15,15.5,86%,井上　知大,"２０１９明治安田生命Ｊ１リーグ
								 第１５節第２日",松本山雅ＦＣ
MF,藤田　息吹,反町　康治,2019/06/15,15.5,86%,井上　知大,"２０１９明治安田生命Ｊ１リーグ
								 第１５節第２日",松本山雅ＦＣ
MF,宮阪　政樹,反町　康治,2019/06/15,15.5,86%,井上　知大,"２０１９明治安田生命Ｊ１リーグ
								 第１５節第２日",松本山雅ＦＣ
MF,高橋　諒,反町　康治,2019/06/15,15.5,86%,井上　知大,"２０１９明治安田生命Ｊ１リーグ
								 第１５節第２日",松本山雅ＦＣ
FW,河原　和寿,川井　健太,2018/05/20,22.4,52%,西山　貴生,"２０１８明治安田生命Ｊ２リーグ
								 第１５節第３日",愛媛ＦＣ
GK,清水　慶記,杉山　弘一,2018/05/20,18.5,51%,中井　敏博,"２０１８明治安田生命Ｊ３リーグ
								 第１１節第２日",ブラウブリッツ秋田
DF,千田　海人,杉山　弘一,2018/05/20,18.5,51%,中井　敏博,"２０１８明治安田生命Ｊ３リーグ
								 第１１節第２日",ブラウブリッツ秋田
DF,山田　尚幸,杉山　弘一,2018/05/20,18.5,51%,中井　敏博,"２０１８明治安田生命Ｊ３リーグ
								 第１１節第２日",ブラウブリッツ秋田
DF,尾本　敬,杉山　弘一,2018/05/20,18.5,51%,中井　敏博,"２０１８明治安田生命Ｊ３リーグ
								 第１１節第２日",ブラウブリッツ秋田
DF,堀田　秀平,杉山　弘一,2018/05/20,18.5,51%,中井　敏博,"２０１８明治安田生命Ｊ３リーグ
								 第１１節第２日",ブラウブリッツ秋田
MF,山田　樹,杉山　弘一,2018/05/20,18.5,51%,中井　敏博,"２０１８明治安田生命Ｊ３リーグ
								 第１１節第２日",ブラウブリッツ秋田
MF,前山　恭平,杉山　弘一,2018/05/20,18.5,51%,中井　敏博,"２０１８明治安田生命Ｊ３リーグ
								 第１１節第２日",ブラウブリッツ秋田
MF,青島　拓馬,杉山　弘一,2018/05/20,18.5,51%,中井　敏博,"２０１８明治安田生命Ｊ３リーグ
								 第１１節第２日",ブラウブリッツ秋田
MF,藤山　智史,杉山　弘一,2018/05/20,18.5,51%,中井　敏博,"２０１８明治安田生命Ｊ３リーグ
								 第１１節第２日",ブラウブリッツ秋田
FW,遊馬　将也,杉山　弘一,2018/05/20,18.5,51%,中井　敏博,"２０１８明治安田生命Ｊ３リーグ
								 第１１節第２日",ブラウブリッツ秋田
FW,田中　智大,杉山　弘一,2018/05/20,18.5,51%,中井　敏博,"２０１８明治安田生命Ｊ３リーグ
								 第１１節第２日",ブラウブリッツ秋田
GK,牲川　歩見,吉田　謙,2018/05/20,21.6,32%,酒井　達矢,"２０１８明治安田生命Ｊ３リーグ
								 第１１節第２日",アスルクラロ沼津
DF,谷口　智紀,吉田　謙,2018/05/20,21.6,32%,酒井　達矢,"２０１８明治安田生命Ｊ３リーグ
								 第１１節第２日",アスルクラロ沼津
DF,徳武　正之,吉田　謙,2018/05/20,21.6,32%,酒井　達矢,"２０１８明治安田生命Ｊ３リーグ
								 第１１節第２日",アスルクラロ沼津
DF,藤原　拓也,吉田　謙,2018/05/20,21.6,32%,酒井　達矢,"２０１８明治安田生命Ｊ３リーグ
								 第１１節第２日",アスルクラロ沼津
MF,熱川　徳政,吉田　謙,2018/05/20,21.6,32%,酒井　達矢,"２０１８明治安田生命Ｊ３リーグ
								 第１１節第２日",アスルクラロ沼津
MF,普光院　誠,吉田　謙,2018/05/20,21.6,32%,酒井　達矢,"２０１８明治安田生命Ｊ３リーグ
								 第１１節第２日",アスルクラロ沼津
MF,太田　一輝,吉田　謙,2018/05/20,21.6,32%,酒井　達矢,"２０１８明治安田生命Ｊ３リーグ
								 第１１節第２日",アスルクラロ沼津
MF,富田　康仁,吉田　謙,2018/05/20,21.6,32%,酒井　達矢,"２０１８明治安田生命Ｊ３リーグ
								 第１１節第２日",アスルクラロ沼津
GK,林　彰洋,長谷川　健太,2019/06/15,17.8,90%,家本　政明,"２０１９明治安田生命Ｊ１リーグ
								 第１５節第２日",ＦＣ東京
DF,室屋　成,長谷川　健太,2019/06/15,17.8,90%,家本　政明,"２０１９明治安田生命Ｊ１リーグ
								 第１５節第２日",ＦＣ東京
DF,チャン　ヒョンス,長谷川　健太,2019/06/15,17.8,90%,家本　政明,"２０１９明治安田生命Ｊ１リーグ
								 第１５節第２日",ＦＣ東京
DF,森重　真人,長谷川　健太,2019/06/15,17.8,90%,家本　政明,"２０１９明治安田生命Ｊ１リーグ
								 第１５節第２日",ＦＣ東京
DF,小川　諒也,長谷川　健太,2019/06/15,17.8,90%,家本　政明,"２０１９明治安田生命Ｊ１リーグ
								 第１５節第２日",ＦＣ東京
MF,大森　晃太郎,長谷川　健太,2019/06/15,17.8,90%,家本　政明,"２０１９明治安田生命Ｊ１リーグ
								 第１５節第２日",ＦＣ東京
MF,髙萩　洋次郎,長谷川　健太,2019/06/15,17.8,90%,家本　政明,"２０１９明治安田生命Ｊ１リーグ
								 第１５節第２日",ＦＣ東京
MF,橋本　拳人,長谷川　健太,2019/06/15,17.8,90%,家本　政明,"２０１９明治安田生命Ｊ１リーグ
								 第１５節第２日",ＦＣ東京
MF,東　慶悟,長谷川　健太,2019/06/15,17.8,90%,家本　政明,"２０１９明治安田生命Ｊ１リーグ
								 第１５節第２日",ＦＣ東京
FW,矢島　輝一,長谷川　健太,2019/06/15,17.8,90%,家本　政明,"２０１９明治安田生命Ｊ１リーグ
								 第１５節第２日",ＦＣ東京
GK,守山　健二,樋口　靖洋,2016/05/08,27.6,36%,須谷　雄三,"２０１６明治安田生命Ｊ３リーグ
								 第８節第１日",Ｙ．Ｓ．Ｃ．Ｃ．横浜
DF,山本　真也,樋口　靖洋,2016/05/08,27.6,36%,須谷　雄三,"２０１６明治安田生命Ｊ３リーグ
								 第８節第１日",Ｙ．Ｓ．Ｃ．Ｃ．横浜
DF,松田　康佑,樋口　靖洋,2016/05/08,27.6,36%,須谷　雄三,"２０１６明治安田生命Ｊ３リーグ
								 第８節第１日",Ｙ．Ｓ．Ｃ．Ｃ．横浜
DF,中西　規真,樋口　靖洋,2016/05/08,27.6,36%,須谷　雄三,"２０１６明治安田生命Ｊ３リーグ
								 第８節第１日",Ｙ．Ｓ．Ｃ．Ｃ．横浜
DF,友澤　貴気,樋口　靖洋,2016/05/08,27.6,36%,須谷　雄三,"２０１６明治安田生命Ｊ３リーグ
								 第８節第１日",Ｙ．Ｓ．Ｃ．Ｃ．横浜
MF,小澤　光,樋口　靖洋,2016/05/08,27.6,36%,須谷　雄三,"２０１６明治安田生命Ｊ３リーグ
								 第８節第１日",Ｙ．Ｓ．Ｃ．Ｃ．横浜
MF,野崎　雅也,樋口　靖洋,2016/05/08,27.6,36%,須谷　雄三,"２０１６明治安田生命Ｊ３リーグ
								 第８節第１日",Ｙ．Ｓ．Ｃ．Ｃ．横浜
MF,大泉　和也,樋口　靖洋,2016/05/08,27.6,36%,須谷　雄三,"２０１６明治安田生命Ｊ３リーグ
								 第８節第１日",Ｙ．Ｓ．Ｃ．Ｃ．横浜
MF,山﨑　正登,樋口　靖洋,2016/05/08,27.6,36%,須谷　雄三,"２０１６明治安田生命Ｊ３リーグ
								 第８節第１日",Ｙ．Ｓ．Ｃ．Ｃ．横浜
MF,吉田　明生,樋口　靖洋,2016/05/08,27.6,36%,須谷　雄三,"２０１６明治安田生命Ｊ３リーグ
								 第８節第１日",Ｙ．Ｓ．Ｃ．Ｃ．横浜
MF,山本　大稀,横山　雄次,2016/05/08,27.2,22%,佐藤　誠和,"２０１６明治安田生命Ｊ３リーグ
								 第８節第１日",栃木ＳＣ
FW,大石　治寿,横山　雄次,2016/05/08,27.2,22%,佐藤　誠和,"２０１６明治安田生命Ｊ３リーグ
								 第８節第１日",栃木ＳＣ
FW,上形　洋介,横山　雄次,2016/05/08,27.2,22%,佐藤　誠和,"２０１６明治安田生命Ｊ３リーグ
								 第８節第１日",栃木ＳＣ
GK,土井　康平,神川　明彦,2016/05/08,20.0,39%,鶴岡　将樹,"２０１６明治安田生命Ｊ３リーグ
								 第８節第１日",グルージャ盛岡
DF,鈴木　達也,神川　明彦,2016/05/08,20.0,39%,鶴岡　将樹,"２０１６明治安田生命Ｊ３リーグ
								 第８節第１日",グルージャ盛岡
DF,畑本　時央,神川　明彦,2016/05/08,20.0,39%,鶴岡　将樹,"２０１６明治安田生命Ｊ３リーグ
								 第８節第１日",グルージャ盛岡
DF,久保　海都,神川　明彦,2016/05/08,20.0,39%,鶴岡　将樹,"２０１６明治安田生命Ｊ３リーグ
								 第８節第１日",グルージャ盛岡
DF,森　英次郎,神川　明彦,2016/05/08,20.0,39%,鶴岡　将樹,"２０１６明治安田生命Ｊ３リーグ
								 第８節第１日",グルージャ盛岡
MF,牛之濵　拓,神川　明彦,2016/05/08,20.0,39%,鶴岡　将樹,"２０１６明治安田生命Ｊ３リーグ
								 第８節第１日",グルージャ盛岡
MF,山本　蓮,柱谷　哲二,2016/05/08,22.0,52%,塩津　祐介,"２０１６明治安田生命Ｊ３リーグ
								 第８節第１日",ガイナーレ鳥取
FW,フェルナンジーニョ,柱谷　哲二,2016/05/08,22.0,52%,塩津　祐介,"２０１６明治安田生命Ｊ３リーグ
								 第８節第１日",ガイナーレ鳥取
GK,吉満　大介,横山　雄次,2016/05/08,27.2,22%,佐藤　誠和,"２０１６明治安田生命Ｊ３リーグ
								 第８節第１日",栃木ＳＣ
DF,山形　辰徳,横山　雄次,2016/05/08,27.2,22%,佐藤　誠和,"２０１６明治安田生命Ｊ３リーグ
								 第８節第１日",栃木ＳＣ
DF,広瀬　健太,横山　雄次,2016/05/08,27.2,22%,佐藤　誠和,"２０１６明治安田生命Ｊ３リーグ
								 第８節第１日",栃木ＳＣ
DF,尾本　敬,横山　雄次,2016/05/08,27.2,22%,佐藤　誠和,"２０１６明治安田生命Ｊ３リーグ
								 第８節第１日",栃木ＳＣ
DF,菅　和範,横山　雄次,2016/05/08,27.2,22%,佐藤　誠和,"２０１６明治安田生命Ｊ３リーグ
								 第８節第１日",栃木ＳＣ
MF,廣瀬　浩二,横山　雄次,2016/05/08,27.2,22%,佐藤　誠和,"２０１６明治安田生命Ｊ３リーグ
								 第８節第１日",栃木ＳＣ
MF,古波津　辰希,横山　雄次,2016/05/08,27.2,22%,佐藤　誠和,"２０１６明治安田生命Ｊ３リーグ
								 第８節第１日",栃木ＳＣ
MF,本間　勲,横山　雄次,2016/05/08,27.2,22%,佐藤　誠和,"２０１６明治安田生命Ｊ３リーグ
								 第８節第１日",栃木ＳＣ
FW,宮尾　孝一,樋口　靖洋,2016/05/08,27.6,36%,須谷　雄三,"２０１６明治安田生命Ｊ３リーグ
								 第８節第１日",Ｙ．Ｓ．Ｃ．Ｃ．横浜
GK,杉本　拓也,柱谷　哲二,2016/05/08,22.0,52%,塩津　祐介,"２０１６明治安田生命Ｊ３リーグ
								 第８節第１日",ガイナーレ鳥取
DF,川鍋　良祐,柱谷　哲二,2016/05/08,22.0,52%,塩津　祐介,"２０１６明治安田生命Ｊ３リーグ
								 第８節第１日",ガイナーレ鳥取
DF,秋山　貴嗣,柱谷　哲二,2016/05/08,22.0,52%,塩津　祐介,"２０１６明治安田生命Ｊ３リーグ
								 第８節第１日",ガイナーレ鳥取
DF,山道　淳司,柱谷　哲二,2016/05/08,22.0,52%,塩津　祐介,"２０１６明治安田生命Ｊ３リーグ
								 第８節第１日",ガイナーレ鳥取
DF,片岡　洋介,柱谷　哲二,2016/05/08,22.0,52%,塩津　祐介,"２０１６明治安田生命Ｊ３リーグ
								 第８節第１日",ガイナーレ鳥取
MF,廣田　隆治,柱谷　哲二,2016/05/08,22.0,52%,塩津　祐介,"２０１６明治安田生命Ｊ３リーグ
								 第８節第１日",ガイナーレ鳥取
MF,小谷野　顕治,柱谷　哲二,2016/05/08,22.0,52%,塩津　祐介,"２０１６明治安田生命Ｊ３リーグ
								 第８節第１日",ガイナーレ鳥取
MF,池ヶ谷　颯斗,柱谷　哲二,2016/05/08,22.0,52%,塩津　祐介,"２０１６明治安田生命Ｊ３リーグ
								 第８節第１日",ガイナーレ鳥取
MF,河合　秀人,柱谷　哲二,2016/05/08,22.0,52%,塩津　祐介,"２０１６明治安田生命Ｊ３リーグ
								 第８節第１日",ガイナーレ鳥取
DF,小林　祐三,エリク　モンバエルツ,2015/05/06,21.4,34%,高山　啓義,"２０１５明治安田生命Ｊ１リーグ　１ｓｔステージ
								 第１０節第１日",横浜Ｆ・マリノス
DF,中澤　佑二,エリク　モンバエルツ,2015/05/06,21.4,34%,高山　啓義,"２０１５明治安田生命Ｊ１リーグ　１ｓｔステージ
								 第１０節第１日",横浜Ｆ・マリノス
DF,ファビオ,エリク　モンバエルツ,2015/05/06,21.4,34%,高山　啓義,"２０１５明治安田生命Ｊ１リーグ　１ｓｔステージ
								 第１０節第１日",横浜Ｆ・マリノス
DF,下平　匠,エリク　モンバエルツ,2015/05/06,21.4,34%,高山　啓義,"２０１５明治安田生命Ｊ１リーグ　１ｓｔステージ
								 第１０節第１日",横浜Ｆ・マリノス
